"","beta1","beta2","beta3","ratio","tausq","m","method","pa"
"232",53.1193608747514,0.00503307175739182,0.99032703544212,1.6735534942606,0.0049976481612482,"300","R",0.540901977922103
"233",51.827307132157,0.00977913673732574,0.972517485933751,1.85863708147593,0.00612295055204157,"300","R",0.614768347274418
"234",52.3069957701372,0.0108017564831733,0.97491652288855,1.92354168280944,0.0042712618038372,"300","R",0.636595819555257
"235",53.0676483881397,0.0136275009868148,0.998081380209782,1.75288929305523,0.0048224964552928,"300","R",0.559587479513775
"236",51.9157186125573,0.00615006069279136,0.965240089521732,1.99397138769065,0.00499122597975645,"300","R",0.601269727251942
"237",51.0905214479338,0.0125838192634656,0.957361984700697,1.76278189873808,0.00605190134111561,"300","R",0.533632511073275
"238",53.1643946239904,0.0053593006830919,0.994552230310166,1.81294418907022,0.00463093869192019,"300","R",0.581133887370567
"239",51.9267971622472,0.00495573812047833,0.974213443478955,2.28271862091202,0.00504344695291354,"300","R",0.673051021285239
"240",50.566910209844,0.0214367171183524,0.947305400905065,1.65290180008472,0.00548815207447583,"300","R",0.522328905787116
"241",51.9535609457365,0.0116490481247413,0.96471982717162,1.53206287133969,0.0047837958668298,"300","R",0.48015016843941
"242",53.1042370373827,0.00620111288877727,1.00509926707379,2.2306979885259,0.00549143407355825,"300","R",0.561452690197994
"243",52.7756786828403,0.0175122877512113,0.991480053292641,1.76660169353871,0.00471130072508855,"300","R",0.512451560898876
"244",52.013262558638,0.0167367402957417,0.975102850611838,1.8205372604559,0.00491208943376946,"300","R",0.639026320338236
"245",52.1735819506816,0.00681272239014062,0.977391049500494,1.70812202072157,0.00569689520787252,"300","R",0.542712294398316
"246",52.2953108326742,0.00116887361381754,0.969621807375592,1.69213288838687,0.00550710308922335,"300","R",0.623784977799256
"247",52.7343329659338,0.0109035871803108,0.986867595799339,1.45531597330791,0.00571977811434261,"300","R",0.598483011065309
"248",51.2651493086717,0.0178862304198703,0.962007956577702,1.91473230526813,0.00514112810963662,"300","R",0.57311327501003
"249",49.2874768353581,0.00609385916671165,0.906518494107196,1.98378755946727,0.00579509272439903,"300","R",0.531536193378221
"250",53.1534363604243,0.0125673204751587,0.996056789048574,1.65587870667406,0.00487200323516235,"300","R",0.603069125655125
"251",52.9100866169824,0.0082735127489731,0.991315414699777,1.65911753971574,0.00521248826597326,"300","R",0.493729911026615
"252",52.0673515236724,0.013985252493208,0.973275182066851,1.82789561874452,0.00458415051106903,"300","R",0.614915592036632
"253",50.732413250212,0.0151836746571199,0.946685485529832,2.02880113385059,0.00502003765706348,"300","R",0.639574081507607
"254",51.8677099081998,0.00894883621280182,0.967749552756377,1.60958851530114,0.00558101520196628,"300","R",0.554675590465465
"255",52.7244237626696,0.0119573688395924,0.983608818281211,1.51534264305145,0.00482590061597675,"300","R",0.548288898894279
"256",51.6166410207275,0.00935019569701173,0.963443396632297,1.84027670627779,0.00560617927907713,"300","R",0.564347262126591
"257",52.0773797739771,0.0214985054329209,0.981747503624863,1.83577423811494,0.00535520313293749,"300","R",0.555002382241101
"258",52.3031138661438,0.00817927900870919,0.973761341401409,1.78557655072015,0.00486757511744735,"300","R",0.573898444652296
"259",52.1753364723309,0.00494005472328903,0.966678739065328,1.79689194468499,0.00504578357824558,"300","R",0.617239833964112
"260",51.8442266918095,0.0160943287947459,0.972875258536906,1.79028990707706,0.0054662112558743,"300","R",0.638258356759432
"261",52.3133575013267,0.0105642264524494,0.975091363202963,1.54736713952371,0.00495175831954881,"300","R",0.514924809378521
"262",52.5324044344234,0.011851282393272,0.984370394433132,1.56613782076533,0.00534766227791373,"300","R",0.490977418075692
"263",52.3868318140175,0.0148440807461603,0.981647471425313,1.75196324989718,0.00502034667662348,"300","R",0.613745966121409
"264",51.4102463258771,0.0125795783425011,0.954383057300643,1.78568420286152,0.0049378490029745,"300","R",0.534372121755146
"265",52.5411668113962,0.00942957619561834,0.979682194884126,1.78931688626446,0.00499607987487471,"300","R",0.514801295556495
"266",53.1282574404489,0.00944081524537522,0.999659438231606,1.80006370881306,0.00533913992534938,"300","R",0.487709304243695
"267",52.4838002915576,0.00859131598047465,0.986682398723545,1.84106007512335,0.00557614805784253,"300","R",0.519119749832059
"268",49.6756330826349,0.0326616223482583,0.92529196431462,1.75112091724285,0.00506522606012604,"300","R",0.764085786825441
"269",52.2718736216564,0.00631192779542318,0.979123100570786,1.77274685308871,0.00556408270994384,"300","R",0.575992675225627
"270",50.8056971160638,0.00577493379315674,0.944055603817641,1.78710145194734,0.00590443999219879,"300","R",0.598377726396503
"271",51.4462399633136,0.0149326783965182,0.965526438382188,1.62363257750279,0.00585351489225471,"300","R",0.580350399667416
"272",52.5615579188305,0.0191288265030598,0.986543947609785,1.68527117976028,0.00490027696419681,"300","R",0.517677372581474
"273",52.0777184681437,0.0144881779242737,0.977723152365478,1.6448954910557,0.0058164482634335,"300","R",0.505479752883831
"274",51.1089978114908,0.00650926918275247,0.951448492818599,1.93470529701177,0.00574506268255602,"300","R",0.613057954722765
"275",51.7150145748134,0.017159712259715,0.967972099852118,1.78482325213634,0.00489432820174038,"300","R",0.600871103149096
"276",52.2599344828649,0.016044867215045,0.979145603277898,1.7212983584694,0.00544786272497872,"300","R",0.507196226638651
"277",51.0563269309585,0.0178443579175667,0.955706541390322,1.87060457364175,0.005364689398444,"300","R",0.508040821158518
"278",52.7081338221787,0.0107033072553983,0.991676727461348,1.72445335345271,0.00603097873403039,"300","R",0.543217118692407
"279",51.9503463640574,0.0128547124321418,0.966693806845953,1.60458456134338,0.00473105335377357,"300","R",0.612626447779778
"280",52.1923975247867,0.00452790728800384,0.968431931515367,1.57386239179155,0.00525792881987005,"300","R",0.547763939278573
"281",52.3317459806333,0.00647054245671401,0.970937026908211,1.61456567385903,0.0049425669779873,"300","R",0.645570694087374
"282",52.5154950951778,0.00519124874943682,0.975365571320599,1.82770438570907,0.00494333423650391,"300","R",0.542174562592515
"283",51.1161440995503,0.00615429863216808,0.946611637537729,1.85847952983112,0.0056427289147792,"300","R",0.535469391544192
"284",53.2371602640317,0.00842242973469911,0.993156154909799,1.85781158636062,0.00447282726794202,"300","R",0.596461784657237
"285",51.5127282695423,0.0155594084471281,0.955160809253429,1.49308007260606,0.00539039847666768,"300","R",0.523661542500892
"286",51.2631178614012,0.014059615580484,0.957832256045365,1.80273480314012,0.00540239244236629,"300","R",0.579084092190934
"287",52.2916523697029,0.00676752153555515,0.975892768995331,1.69860855822013,0.0058449047865433,"300","R",0.478490096115033
"288",51.2745945382892,0.00637416192325653,0.952597830572511,1.77476607858732,0.00524636233578454,"300","R",0.577616738397024
"289",52.1538500673686,0.0141314847522198,0.97562486690714,1.89284157660775,0.00478897879161965,"300","R",0.593228715984503
"290",52.1765054471607,0.00428237486331906,0.971119322386496,1.65550218841965,0.00574660023234031,"300","R",0.473536503482502
"291",52.3567331625767,0.00541780085094105,0.978965773805203,1.76535416876482,0.00548475118675262,"300","R",0.588619887884754
"292",50.7414140845849,0.0118928488438647,0.942282496276782,1.78754441363521,0.00550456917934801,"300","R",0.607202467951213
"293",53.909997241365,0.00484101885487714,1.00440963361071,1.50379938644707,0.00478374774291594,"300","R",0.595307505077734
"294",52.6820529974683,0.00696020611904574,0.980096310432848,1.75600826825271,0.00464344816047857,"300","R",0.54042396398712
"295",52.2162644435941,0.0150399285872722,0.986667380979571,1.94908131670893,0.00548595521428211,"300","R",0.649569924486631
"296",52.6480010579979,0.0135700497417498,0.98527925944036,1.62481090072655,0.00500139124459272,"300","R",0.567164571513087
"297",53.1373562860813,0.0148344813472591,0.996855266141182,1.78765738607682,0.0045166696355906,"300","R",0.593012843456934
"298",50.8157094404095,0.0180545733661405,0.9471197163385,2.05045124942825,0.00502244124229784,"300","R",0.719059604857349
"299",51.5389368312805,0.0131930188921356,0.967764904363096,1.8635921234873,0.00556683623988988,"300","R",0.515656569697094
"300",53.3662229746041,0.00178799382840465,0.992202947941345,1.63211008364259,0.00481461383484035,"300","R",0.573263162497744
"301",62.8541485168034,-0.0235945992276443,1.19766812766477,3.42865262062573,0.00147093632436263,"100","DAW",4.94133917838563
"302",49.8281485042383,-0.0220060751795537,0.889388471877232,4.38988085756472,0.00315762264495389,"100","DAW",6.01674540522544
"303",50.6556648810163,0.0475808437676487,0.946110084765018,2.19691364293016,0.00262007495168543,"100","DAW",3.95681853794195
"304",60.7955770962671,-0.0479976144486228,1.13067252878601,2.0950535176208,0.00176433915697681,"100","DAW",5.71544344481744
"305",54.4858590574324,-0.0341212042520548,0.940080180114233,3.10141852056219,0.00212650274650261,"100","DAW",5.10427405157731
"306",36.4969850497714,-0.240586531001369,0.408422512058467,3.61173767253055,0.000772320677529043,"100","DAW",44.6690758695359
"307",61.0709549486349,-0.0125861456943866,1.16020346991815,4.70274588332921,0.00130040752346281,"100","DAW",4.26723296007256
"308",56.3664598104414,-0.0619929818232149,0.981960579932149,1.01904463705026,0.0040410682208936,"100","DAW",5.28987421380146
"309",55.2066764681513,0.00285411732970955,1.00508968443883,1.38933640090804,0.00138917424340516,"100","DAW",3.38048367087315
"310",45.46655868349,0.0764240466658952,0.881681131221314,5.30435718604161,0.000560518399987354,"100","DAW",9.87075767145317
"311",59.0184985875284,-0.00394046955300988,1.10529487616327,2.50649890852503,0.00228472558137923,"100","DAW",3.68884174402344
"312",60.0278387587156,0.0537621371557863,1.14232625769391,1.69305123466918,0.00191503268350097,"100","DAW",6.10540969618329
"313",61.0374581133706,-0.0440560085611947,1.1381985799932,3.66000340609277,0.000704421184895323,"100","DAW",5.77481194070723
"314",58.0462930536452,0.0617169653785512,1.11240164703601,2.48365671344221,0.00151859123864263,"100","DAW",4.59697817179023
"315",52.3323343550994,0.0635690721225148,1.01359153255258,5.53108681538928,0.00284173667491133,"100","DAW",3.59846277421314
"316",62.5734545517304,-0.0549272555795707,1.16078160133093,1.60269431378878,0.0013833945840151,"100","DAW",5.93615314410053
"317",54.7154522521133,-0.00457413684721493,1.01389010490512,3.20685368352175,0.00242999771492745,"100","DAW",4.11549877386526
"318",53.5879920519904,-0.00225220136300634,0.983807201291946,2.58246229495531,0.000421934764950302,"100","DAW",4.12904640923339
